Land Value,SL_Type2,Year Built,Commercial Building Value,HomeSEV,Homestead Percent,Land Improvements Value,Latitude,Property Zip Code,Longitude,Parcel Acres,Residential Building Value,SL_Type,Lead (ppb)
2335,0,1956,0.0,14100,100.0,0,43.0532309,48504.0,-83.728095,0.153,44356,1,8.0
17877,0,1945,0.0,13100,100.0,0,36.024912,48503.0,-89.348667,0.115,109545,4,213.0
22052,0,1951,0.0,19100,100.0,0,34.733168,48503.0,-77.998968,0.15,140815,1,5.0
1600,0,1969,0.0,0,0.0,0,43.047940999999994,48504.0,-83.731004,0.092,54735,1,4.0
17877,0,1981,0.0,19000,100.0,0,43.018089,48503.0,-83.66279499999999,0.115,169314,5,322.0
436,0,1926,0.0,6400,100.0,0,42.991558000000005,48503.0,-83.676024,0.109,26208,1,108.0
5539,0,0,0.0,8900,100.0,9,43.048446000000006,48506.0,-83.643872,0.47,12294,1,0.0
796,0,1970,0.0,0,100.0,0,39.488183299999996,48503.0,-80.1463323,0.138,77892,1,0.0
850,0,1955,0.0,0,0.0,0,43.050764,48504.0,-83.717107,0.115,21034,1,0.0
788,0,1925,0.0,0,100.0,0,43.057232899999995,48505.0,-83.696053,0.11,25064,5,2.0
722,0,1919,0.0,0,0.0,0,43.003003,48503.0,-83.6657733,0.057,18650,11,32.0
1936,0,1927,0.0,0,0.0,0,42.9846452,48507.0,-83.69503259999999,0.081,11944,0,0.0
1375,0,1959,0.0,12700,100.0,2218,29.879063000000002,48505.0,-97.92044399999999,0.126,21739,1,5.0
709,0,1965,0.0,3400,100.0,0,43.069998999999996,48505.0,-83.669051,0.14300000000000002,35028,1,0.0
1442,0,0,0.0,0,0.0,0,38.4529766,48505.0,-89.1174949,0.502,25431,1,0.0
420,0,1921,0.0,3500,100.0,0,43.04255,48506.0,-83.667278,0.10099999999999999,5840,11,9.0
2165,0,1953,0.0,14100,100.0,422,42.9894169,48507.0,-83.6586823,0.145,25704,1,9.0
2219,0,1956,0.0,16300,100.0,0,43.0367242,48504.0,-83.7331625,0.251,121710,1,2.0
501,0,1927,0.0,2600,100.0,0,43.070096,48505.0,-83.685849,0.1,10436,1,266.0
3640,0,1954,0.0,8700,100.0,0,43.040887700000006,48506.0,-83.645788,0.10800000000000001,55199,1,0.0
20845,0,1940,0.0,38500,100.0,3960,38.692467,48503.0,-90.314812,0.22699999999999998,46515,1,1.0
876,0,1951,0.0,5400,100.0,0,43.047545,48504.0,-83.718119,0.122,9848,1,2.0
6569,0,1950,0.0,0,100.0,0,42.983284000000005,48507.0,-83.660107,0.115,117025,1,0.0
18000,0,1952,0.0,19200,100.0,0,42.116739,48503.0,-76.035381,0.092,15047,1,0.0
25582,0,1936,0.0,19900,100.0,392,42.349745,48503.0,-71.100967,0.16399999999999998,128052,11,5.0
97237,0,1930,0.0,122900,100.0,0,43.013245,48503.0,-83.670059,0.536,555186,11,88.0
2964,0,1952,0.0,11400,100.0,0,42.994531,48507.0,-83.654715,0.155,18365,1,0.0
490,0,1940,0.0,0,100.0,0,43.072978000000006,48505.0,-83.686927,0.096,15190,1,0.0
1539,0,2,0.0,11400,100.0,0,29.4405321,48503.0,-98.46536529999999,0.259,21169,11,19.0
27557,0,1951,0.0,0,100.0,0,43.0171399,48503.0,-83.6660811,0.172,225625,1,0.0
3000,0,1946,0.0,0,100.0,0,41.597842,48507.0,-87.404364,0.115,91402,1,6.0
1800,0,1926,0.0,0,0.0,0,43.032635,48506.0,-83.636466,0.092,49477,1,0.0
398,0,1937,0.0,0,0.0,0,42.990347,48507.0,-83.647469,0.129,6055,1,0.0
17877,0,1939,0.0,0,100.0,0,40.6578439,48503.0,-74.3955679,0.115,127920,1,1.0
1500,0,1943,0.0,10800,100.0,0,43.0370739,48504.0,-83.72754,0.115,79500,5,22.0
1020,0,1971,0.0,0,0.0,0,43.0657799,48504.0,-83.72991800000001,0.11699999999999999,18939,1,3.0
781,0,1950,0.0,10100,100.0,0,43.0632005,48505.0,-83.71403199999999,0.125,62893,1,0.0
586,0,1957,0.0,11200,100.0,0,43.058417999999996,48506.0,-83.656299,0.151,73242,1,0.0
1753,0,1927,0.0,6000,100.0,0,43.0365265,48506.0,-83.65795390000001,0.22,46197,1,6.0
490,0,1958,0.0,4100,100.0,0,43.073384999999995,48505.0,-83.690002,0.096,27700,1,0.0
1281,0,1921,0.0,3700,100.0,0,43.005359000000006,48503.0,-83.666723,0.121,23877,0,5.0
9500,0,1955,0.0,0,100.0,0,43.038763,48506.0,-83.637051,0.115,20362,1,0.0
2400,0,1962,0.0,14600,100.0,301,42.3457977,48504.0,-83.0751152,0.138,60429,1,9.0
18750,0,1950,0.0,13800,100.0,0,43.0249979,48503.0,-83.66008599999999,0.126,86042,1,0.0
457,0,1914,0.0,4500,100.0,0,33.5740355,48503.0,-86.78411390000001,0.115,7572,11,3.0
1556,0,1950,0.0,0,0.0,0,43.004368,48503.0,-83.674816,0.17800000000000002,39439,0,1.0
3000,0,1927,0.0,0,100.0,0,42.989536,48507.0,-83.698528,0.092,43299,0,6.0
18477,0,0,104384.6192,0,0.0,11061,43.072697999999995,48504.0,-83.73283599999999,0.59,0,1,46.0
750,0,1929,0.0,10400,100.0,0,43.031775,48504.0,-83.723843,0.115,64488,1,67.0
21414,0,1946,0.0,18800,100.0,0,36.835291999999995,48503.0,-76.258931,0.15,178562,4,3.0
7000,0,1941,0.0,0,100.0,0,42.997929,48532.0,-83.73698,0.11,8253,1,10.0
587,0,1941,0.0,11600,100.0,0,43.0495875,48505.0,-83.7043815,0.105,22561,1,0.0
18000,0,1961,0.0,22800,100.0,0,42.995005,48503.0,-83.7293401,0.115,20382,1,19.0
14660,0,1954,0.0,14400,100.0,0,42.9859942,48507.0,-83.7015499,0.122,14206,1,3.0
9095,0,1927,0.0,11700,100.0,0,43.017659,48504.0,-83.724106,0.10099999999999999,96665,0,6.0
840,0,1955,0.0,7100,100.0,0,43.0268047,48506.0,-83.6583059,0.099,58824,1,0.0
23519,0,1950,0.0,27100,100.0,0,42.999851,48503.0,-83.71755470000001,0.122,22751,1,2.0
35755,0,1953,0.0,18800,100.0,462,34.9148908,48503.0,-85.11053270000001,0.23,138915,5,4.0
2786,0,1912,0.0,0,10.0,0,46.796566399999996,48503.0,-92.091153,0.133,33349,11,0.0
1007,0,1928,0.0,0,100.0,0,40.341947,48506.0,-79.810835,0.145,57793,5,10.0
3967,0,0,98699.99836,0,0.0,3497,43.033265,48506.0,-83.659874,0.11199999999999999,0,5,15.0
20850,0,1949,0.0,24100,100.0,0,43.018395,48504.0,-83.728413,0.21899999999999997,27417,0,9.0
35459,0,2,0.0,0,100.0,0,43.016307,48504.0,-83.724975,0.29600000000000004,34668,1,1.0
11516,0,1928,0.0,0,100.0,0,43.020325,48504.0,-83.7231429,0.136,107167,0,48.0
2908,0,1925,0.0,0,0.0,0,43.015617999999996,48504.0,-83.713676,0.192,111728,11,184.0
21786,0,1949,0.0,34100,100.0,0,33.024902000000004,48503.0,-117.280111,0.253,41418,5,6.0
926,0,1920,0.0,0,0.0,0,43.0307118,48503.0,-83.70985329999999,0.18,23156,11,6.0
5250,0,1967,0.0,24700,100.0,0,43.029607500000004,48504.0,-83.7359737,0.161,44185,1,2.0
33402,0,1927,0.0,48600,100.0,0,39.061359,48503.0,-120.14847900000001,0.17,349201,11,3.0
4157,0,1962,0.0,0,100.0,0,43.047967,48506.0,-83.639368,0.124,18309,1,0.0
1935,0,1955,0.0,16900,100.0,412,43.033359999999995,48504.0,-83.731563,0.159,147074,1,2.0
21453,0,1936,0.0,17000,100.0,0,37.788752200000005,48503.0,-122.43737320000001,0.138,138752,5,0.0
10640,0,1955,0.0,0,100.0,0,43.037576,48506.0,-83.6381959,0.129,16359,1,2.0
1880,0,1941,0.0,10900,100.0,0,43.044135,48505.0,-83.710531,0.165,19993,1,6.0
757,0,1967,0.0,0,0.0,0,43.074403100000005,48505.0,-83.7091578,0.132,36384,1,1.0
14302,0,1940,0.0,16700,100.0,0,36.024259,48503.0,-89.348086,0.092,107520,5,4.0
1808,0,0,0.0,0,0.0,0,43.043648,48505.0,-83.697343,0.215,0,0,3.0
829,0,1939,0.0,6000,100.0,0,43.028954,48505.0,-76.006648,0.19699999999999998,19356,1,3.0
6613,0,1950,0.0,0,100.0,0,43.043110999999996,48506.0,-83.64580500000001,0.249,66289,1,2.0
5216,0,1945,0.0,0,100.0,0,42.987845,48507.0,-83.685098,0.205,85843,1,6.0
536,0,1905,0.0,0,100.0,0,33.8758842,48503.0,-117.5731104,0.1,9119,11,2.0
7000,0,1953,0.0,0,100.0,0,42.9980088,48532.0,-83.7366684,0.11,12235,1,5.0
2500,0,1951,0.0,10000,100.0,0,43.028447,48504.0,-83.7298689,0.23,140478,1,3207.0
828,0,1922,0.0,0,100.0,0,43.0362143,48506.0,-83.6590142,0.098,33774,11,6.0
3100,0,1971,0.0,0,100.0,0,42.9863607,48507.0,-83.69615300000001,0.133,22096,1,0.0
326,0,1925,0.0,0,0.0,0,43.0737992,48505.0,-83.6980883,0.096,20018,0,0.0
54832,0,1929,0.0,71500,100.0,0,43.016653999999996,48503.0,-83.6718829,0.336,289022,11,12.0
1000,0,1926,0.0,6500,100.0,0,43.056636,48505.0,-83.707075,0.115,12031,11,2.0
41507,0,1930,0.0,58300,100.0,0,42.127572,48503.0,-80.039402,0.237,210522,11,4.0
2366,0,1919,0.0,10500,100.0,475,43.031180400000004,48506.0,-83.6742457,0.161,57709,5,7.0
691,0,1959,0.0,12600,100.0,0,43.059762899999996,48506.0,-83.65929,0.203,82754,1,0.0
4171,0,0,0.0,7500,100.0,0,43.006355600000006,48503.0,-83.7109778,0.2,56162,11,1.0
1174,0,1954,0.0,9800,100.0,0,43.058222,48504.0,-83.729162,0.16399999999999998,54666,1,0.0
5407,0,1930,0.0,14800,100.0,0,43.018999,48504.0,-83.71372099999999,0.297,105742,0,8.0
2500,0,1959,0.0,6800,100.0,0,42.983905,48507.0,-83.655868,0.115,11183,1,0.0
865,0,1919,0.0,7600,100.0,0,43.0388109,48504.0,-83.7185166,0.153,50016,11,248.0
21320,0,1941,0.0,15700,100.0,0,43.015582,48503.0,-83.65965,0.157,113410,1,0.0
17980,0,1951,0.0,16000,100.0,0,29.6858402,48503.0,-95.1016041,0.114,12083,1,2.0
20375,0,1953,0.0,22000,100.0,866,43.035497899999996,48506.0,-83.64013100000001,0.264,15872,1,5.0
28446,0,1978,0.0,37100,100.0,826,42.983208700000006,48507.0,-83.7076635,0.285,36635,1,100.0
2541,0,1962,0.0,15900,100.0,650,43.011285,48503.0,-83.67159699999999,0.2,28569,11,120.0
2372,0,1940,0.0,10000,100.0,0,42.994713,48507.0,-83.690954,0.10300000000000001,92931,1,218.0
18750,0,1943,0.0,19700,100.0,23410,43.020392,48503.0,-83.658455,0.126,113628,3,0.0
1697,0,1944,0.0,11200,100.0,0,43.037768,48504.0,-83.731851,0.134,83397,2,25.0
2762,0,1950,0.0,0,100.0,0,42.986782,48507.0,-83.687216,0.10800000000000001,90504,5,0.0
7492,0,1964,0.0,17700,100.0,532,43.017396999999995,48503.0,-83.637998,0.20199999999999999,21951,1,0.0
18000,0,1954,0.0,18100,100.0,0,32.7309312,48503.0,-96.8770233,0.115,13408,1,0.0
4427,0,1927,0.0,0,100.0,0,46.404697799999994,48506.0,-120.4626334,0.125,13079,1,0.0
2963,0,1950,0.0,0,0.0,0,42.985343,48507.0,-83.680134,0.124,58467,1,3.0
521,0,1957,0.0,6100,100.0,0,38.46047670000001,48505.0,-81.4246673,0.142,29471,1,2.0
17877,0,1943,0.0,16400,100.0,0,43.019611,48503.0,-83.65849399999999,0.115,107729,1,3.0
2442,0,1970,0.0,11200,100.0,0,43.029765000000005,48506.0,-83.636909,0.127,100400,1,3.0
27291,0,2,0.0,25700,100.0,0,43.013577000000005,48503.0,-83.665244,0.16899999999999998,80796,0,11.0
18750,0,1943,0.0,0,100.0,0,43.020798,48503.0,-83.6588979,0.126,141851,2,0.0
1093,0,1955,0.0,13500,100.0,0,43.063253,48504.0,-83.727027,0.126,68982,1,7.0
600,0,0,0.0,4100,100.0,325,41.2296626,48505.0,-89.9400894,0.165,26144,11,3.0
1349,0,1917,0.0,4300,100.0,0,38.4529874,48505.0,-89.13878259999998,0.659,21962,1,0.0
2652,0,1983,0.0,13500,100.0,0,43.018408,48503.0,-83.680503,0.11199999999999999,18851,1,5986.0
18000,0,1951,0.0,30300,100.0,0,37.972328000000005,48503.0,-121.318821,0.152,31575,1,0.0
29130,0,1941,0.0,20800,100.0,0,43.01703,48503.0,-83.6646559,0.203,188024,5,12.0
3843,0,0,0.0,0,100.0,0,43.041451,48506.0,-83.65262299999999,0.121,30103,1,0.0
2500,0,1964,0.0,0,0.0,0,43.071381,48504.0,-83.729902,0.115,23962,1,1.0
7430,0,1923,0.0,13600,100.0,0,42.987907,48507.0,-83.667312,0.132,112137,11,0.0
723,0,1949,0.0,11300,100.0,0,43.045982,48504.0,-83.726966,0.107,18179,1,0.0
11885,0,1954,0.0,16900,100.0,0,42.98852,48507.0,-83.702834,0.36,145078,1,25.0
1400,0,1959,0.0,17100,100.0,0,43.029243,48504.0,-83.73488,0.129,122930,1,6290.0
19776,0,1960,0.0,0,100.0,0,42.987133,48507.0,-83.67020699999999,0.345,133982,1,0.0
2159,0,1955,0.0,0,100.0,0,43.031881,48504.0,-83.730532,0.17,142174,1,4.0
672,0,1951,0.0,12900,100.0,0,43.028325,48503.0,-83.711271,0.124,25052,0,61.0
680,0,1953,0.0,0,0.0,0,43.046785,48504.0,-83.721742,0.092,14782,0,1.0
1190,0,1954,0.0,11100,100.0,0,43.063179,48504.0,-83.723265,0.156,62767,1,6.0
18431,0,1986,0.0,33100,100.0,0,42.9821039,48507.0,-83.7078293,0.191,38929,1,246.0
36193,0,1948,0.0,60700,100.0,7804,42.995891,48503.0,-83.721361,0.391,37427,1,14.0
53107,1,0,0.0,0,0.0,0,41.100446999999996,48503.0,-80.6317229,1.209,0,1,0.0
18750,0,1929,0.0,14600,100.0,0,42.500443,48503.0,-70.889066,0.126,95902,5,13.0
420,0,1924,0.0,0,100.0,362,38.9993834,48506.0,-74.80646920000001,0.10099999999999999,7772,11,26.0
2750,0,1952,0.0,0,100.0,0,39.503557,48507.0,-84.39194300000001,0.115,20038,11,0.0
3000,0,1953,0.0,12600,100.0,0,42.988783000000005,48507.0,-83.65911899999999,0.156,22207,1,0.0
784,0,1924,0.0,0,0.0,0,43.000938,48507.0,-83.694812,0.139,47279,11,1.0
10660,0,1928,0.0,14800,100.0,0,29.785433,48504.0,-95.3268329,0.122,102854,5,39.0
532,0,1927,0.0,0,0.0,0,43.056313,48505.0,-83.691353,0.13,5833,0,11.0
2074,0,1923,0.0,9800,100.0,0,30.337281899999997,48507.0,-81.7141865,0.087,17574,11,2.0
1006,0,1958,0.0,9500,100.0,0,42.313010999999996,48504.0,-122.89815,0.14,63761,1,3.0
750,0,1949,0.0,7100,100.0,0,44.672734999999996,48505.0,-88.2432,0.115,44990,0,2.0
15026,0,1954,0.0,19500,100.0,0,41.195065299999996,48507.0,-75.364131,0.18899999999999997,20078,1,3.0
2249,0,1953,0.0,0,0.0,0,43.018122,48503.0,-83.680764,0.066,6771,11,1.0
400,0,1927,0.0,0,0.0,0,43.0581657,48505.0,-83.6842643,0.092,6901,0,2.0
2250,0,1927,0.0,7800,100.0,0,43.027596700000004,48504.0,-83.71944909999999,0.115,47353,0,13.0
3850,0,1947,0.0,8700,100.0,0,42.9839576,48507.0,-83.6952567,0.161,13481,1,5.0
1929,0,1956,0.0,0,100.0,0,43.033826,48504.0,-83.734123,0.158,129219,1,2.0
774,0,1944,0.0,0,0.0,0,43.031825299999994,48504.0,-83.7251897,0.122,53255,0,19.0
420,0,1918,0.0,0,0.0,0,43.038193,48505.0,-83.701386,0.10099999999999999,19488,11,0.0
26143,0,1931,0.0,27400,100.0,0,43.019465999999994,48503.0,-83.667965,0.155,100925,1,3.0
841,0,1916,0.0,4800,100.0,0,43.0389103,48506.0,-83.6630752,0.099,41384,1,1.0
17877,0,1957,0.0,16300,100.0,234,39.9303102,48503.0,-75.1841338,0.115,117472,1,6.0
7266,0,1948,0.0,12600,100.0,0,42.98764,48507.0,-83.6627,0.126,106535,1,2.0
16443,0,1959,0.0,20200,100.0,0,43.007519,48503.0,-83.638226,0.175,24033,1,0.0
4385,0,1953,0.0,10500,100.0,0,43.03869,48506.0,-83.647525,0.14300000000000002,66371,1,0.0
40627,0,0,0.0,0,0.0,0,27.9397408,48506.0,-82.50317700000001,0.341,0,1,16.0
367,0,0,0.0,0,0.0,0,42.432016499999996,48503.0,-71.032832,0.084,30832,11,11.0
2262,0,1954,0.0,0,0.0,0,42.982455,48507.0,-83.688726,0.09300000000000001,60956,1,0.0
18000,0,1926,0.0,21200,100.0,0,42.996853,48503.0,-83.724067,0.23,18095,1,0.0
3130,0,1957,0.0,12100,100.0,0,43.004335299999994,48503.0,-83.65929890000001,0.161,19110,1,4.0
2145,0,1919,0.0,0,0.0,0,43.017570899999996,48504.0,-83.71500999999999,0.13,70299,11,2.0
21347,0,1955,0.0,18500,100.0,0,37.373827500000004,48507.0,-78.7187355,0.18,15640,1,0.0
16817,0,1930,0.0,18500,100.0,0,42.350466499999996,48503.0,-71.08183570000001,0.11599999999999999,107029,5,9.0
1697,0,1953,0.0,15300,100.0,0,43.031065999999996,48504.0,-83.72948199999999,0.134,110436,1,432.0
2287,0,0,0.0,0,100.0,0,43.00637329999999,48503.0,-83.7192838,0.129,42143,5,11.0
1776,0,1956,0.0,0,100.0,0,43.0455261,48506.0,-83.64861090000001,0.11800000000000001,78647,1,0.0
22613,0,1938,0.0,18500,100.0,0,37.351396799999996,48503.0,-121.9438285,0.184,143760,1,2.0
44828,0,1987,0.0,97800,100.0,19909,42.990839,48503.0,-83.729501,0.562,63365,11,20.0
11177,0,1927,0.0,14800,100.0,0,43.015492200000004,48504.0,-83.7198995,0.135,113377,1,2.0
1338,0,1905,0.0,9400,100.0,0,35.4330474,48503.0,-101.1781273,0.21,17639,1,0.0
14625,0,1940,0.0,18500,100.0,0,43.013432200000004,48503.0,-83.72967609999999,0.10300000000000001,19163,1,4.0
4548,0,1919,0.0,4800,50.0,0,43.007201,48503.0,-83.713673,0.23800000000000002,72194,5,5.0
7011,0,1954,0.0,10000,100.0,0,42.984288,48507.0,-83.671607,0.174,93902,1,1.0
13650,0,1953,0.0,20600,100.0,765,42.99119,48507.0,-83.7036959,0.149,22577,1,2.0
2475,0,1964,0.0,7800,100.0,0,42.9878224,48507.0,-83.6903105,0.10300000000000001,13091,1,5.0
471,0,0,0.0,5800,100.0,0,42.992319,48503.0,-83.674552,0.127,24259,11,22.0
536,0,1956,0.0,13300,100.0,0,43.059046,48506.0,-83.6529089,0.132,93024,1,33.0
7659,0,0,164750.8793,0,0.0,1919,43.0329244,48506.0,-83.667589,0.20199999999999999,0,0,4.0
769,0,1953,0.0,0,100.0,0,43.061902,48505.0,-83.72278,0.121,14482,1,0.0
1281,0,1961,0.0,10100,100.0,0,37.4936629,48503.0,-122.25945490000001,0.121,50553,11,6.0
3812,0,1992,0.0,13100,100.0,0,35.0923407,48507.0,-92.4399646,0.158,22341,1,6.0
15351,0,1966,0.0,15800,100.0,0,42.9830451,48507.0,-83.71263590000001,0.084,16248,1,0.0
1359,0,1920,0.0,0,0.0,0,43.031800700000005,48506.0,-83.6664559,0.065,37291,0,2.0
2664,0,1952,0.0,0,100.0,0,42.994048,48507.0,-83.657389,0.125,14315,1,0.0
1500,0,1942,0.0,11400,100.0,0,43.040131,48504.0,-83.726178,0.115,80095,5,0.0
4784,0,1953,0.0,11900,100.0,0,43.00333,48532.0,-83.737505,0.11699999999999999,96595,0,7.0
1479,0,1929,0.0,14100,100.0,0,43.033657,48504.0,-83.72708,0.11800000000000001,94627,0,4.0
18000,0,1952,0.0,18700,100.0,0,42.116246999999994,48503.0,-76.034677,0.092,14422,0,7.0
2250,0,1929,0.0,0,100.0,0,43.021065,48504.0,-83.715114,0.115,47955,0,0.0
980,0,1920,0.0,0,0.0,42,43.024569,48503.0,-83.709018,0.138,10223,0,11.0
448000,0,0,6416981.562999999,0,0.0,58991,43.074149,48505.0,-83.729526,4.9,0,1,22.0
12314,0,1954,0.0,0,100.0,0,27.977522999999998,48506.0,-82.398787,0.152,14031,1,0.0
2000,0,1956,0.0,11800,100.0,0,43.049748,48504.0,-83.730053,0.115,49086,1,0.0
646,0,1919,0.0,7000,100.0,0,42.0634,48504.0,-87.720114,0.107,53148,11,32.0
11828,0,1964,0.0,17900,100.0,0,42.4530023,48506.0,-96.4148337,0.174,17675,1,0.0
6692,0,1949,0.0,10200,100.0,0,42.984004,48507.0,-83.664126,0.11900000000000001,73056,1,4.0
101020,0,0,3245058.4060000004,0,0.0,32234,27.5789877,48502.0,-99.5224285,3.38,0,1,79.0
39157,0,2000,0.0,37800,100.0,4091,43.031079,48503.0,-83.690937,0.253,32376,11,0.0
2735,0,1954,0.0,9600,100.0,0,42.987906,48507.0,-83.6556,0.135,16372,1,0.0
2700,0,1944,0.0,10700,100.0,0,42.986319,48507.0,-83.687698,0.10300000000000001,70266,1,3.0
2700,0,1946,0.0,11800,100.0,0,42.8810165,48507.0,-78.84810970000001,0.10300000000000001,91288,1,2.0
420,0,1927,0.0,8000,100.0,0,43.038098,48505.0,-83.701453,0.10099999999999999,29195,0,172.0
4933,0,1939,0.0,9100,100.0,0,43.044971999999994,48506.0,-83.6436839,0.37200000000000005,13223,1,8.0
405,0,1918,0.0,0,0.0,0,43.052580999999996,48505.0,-83.688715,0.114,5299,0,1.0
1354,0,1927,0.0,0,0.0,0,43.006358,48503.0,-83.714162,0.087,97534,11,0.0
600,0,1950,0.0,0,100.0,0,43.058941,48505.0,-83.702574,0.092,53117,1,56.0
334,0,1955,0.0,0,0.0,0,43.0693055,48505.0,-83.70155229999999,0.1,23207,1,47.0
754,0,1971,0.0,0,0.0,0,43.056320899999996,48505.0,-83.70186690000001,0.121,45227,1,7.0
17877,0,1936,0.0,19100,100.0,0,39.929903,48503.0,-75.179058,0.115,115258,1,1.0
482,0,1916,0.0,4800,100.0,0,43.0392,48505.0,-83.698256,0.121,35173,11,3.0
600,0,1919,0.0,7600,100.0,264,43.041671,48504.0,-83.72349,0.092,50204,11,1.0
2250,0,1948,0.0,0,100.0,0,43.02155870000001,48504.0,-83.7164338,0.115,66765,5,4.0
17625,0,1950,0.0,0,100.0,0,33.394516100000004,48503.0,-104.48970329999999,0.124,107892,1,0.0
680,0,1953,0.0,0,100.0,0,43.058178000000005,48505.0,-83.69589,0.092,32372,1,528.0
14625,0,1956,0.0,0,0.0,0,43.006648999999996,48503.0,-83.641102,0.149,19198,1,0.0
18000,0,1926,0.0,0,100.0,0,43.001359,48503.0,-83.714332,0.162,20204,5,1.0
14421,0,1956,0.0,15700,100.0,0,42.981465500000006,48507.0,-83.7002574,0.126,16994,1,0.0
74754,0,1936,0.0,0,100.0,34348,42.993096,48503.0,-83.72227099999999,0.8590000000000001,57799,11,2.0
31334,0,1936,0.0,0,100.0,0,43.019228000000005,48503.0,-83.65553100000001,0.22,95918,0,0.0
10000,0,1977,0.0,15200,100.0,973,43.012201,48503.0,-83.726331,0.17300000000000001,16642,1,0.0
4238,0,1972,0.0,13500,100.0,0,42.988535999999996,48507.0,-83.700615,0.13,98740,1,0.0
173,0,0,0.0,0,100.0,0,48.739362400000005,48503.0,-122.47474840000002,0.062,4540,11,3.0
11642,0,1944,0.0,0,100.0,0,42.986748999999996,48507.0,-83.665665,0.203,94979,4,12.0
388,0,1900,0.0,5300,100.0,0,37.769541,48503.0,-90.6255014,0.098,9049,11,31.0
1281,0,1963,0.0,0,100.0,0,43.004540999999996,48503.0,-83.66631,0.121,53092,1,0.0
49908,1,0,110299.9982,0,0.0,0,42.4713323,48503.0,-92.3243931,1.736,0,1,2.0
1089,0,1964,0.0,11700,100.0,0,34.3872765,48504.0,-80.0191015,0.131,66762,1,4.0
3000,0,1927,0.0,9700,100.0,0,42.989261,48507.0,-83.698882,0.092,51872,1,283.0
1682,0,1954,0.0,0,100.0,330,37.519518700000006,48506.0,-120.8355233,0.11800000000000001,97475,1,2.0
26143,0,1952,0.0,45300,100.0,0,29.723274,48503.0,-95.383729,0.155,263987,1,110.0
12320,0,1950,0.0,19700,100.0,1001,26.031364,48504.0,-80.1636045,0.129,26105,0,0.0
334,0,1953,0.0,4000,100.0,0,43.070067200000004,48505.0,-83.69774240000001,0.1,25597,1,16.0
10000,0,1927,0.0,0,100.0,0,43.012068799999994,48504.0,-83.7171094,0.115,64066,11,3.0
2835,0,1890,0.0,7200,100.0,0,43.014863,48502.0,-83.684117,0.142,27079,11,16.0
326,0,1951,0.0,4000,100.0,0,43.072920200000006,48505.0,-83.7036826,0.096,24759,1,2.0
124572,0,1923,0.0,0,0.0,0,39.093212799999996,48503.0,-94.46130440000002,0.69,131987,1,1.0
420,0,1923,0.0,4700,100.0,0,43.040827,48506.0,-83.668319,0.10099999999999999,8074,11,0.0
415,0,1971,0.0,8200,100.0,0,43.042595500000004,48505.0,-83.7006332,0.099,31921,1,48.0
2839,0,1962,0.0,13100,100.0,0,43.005382,48503.0,-83.66084599999999,0.12300000000000001,21285,1,6.0
24040,0,1940,0.0,20700,100.0,0,43.034271999999994,48506.0,-83.63973299999999,0.37200000000000005,12827,1,2.0
2700,0,1944,0.0,0,100.0,0,42.985665999999995,48507.0,-83.684898,0.10300000000000001,82150,0,3.0
356,0,0,0.0,0,100.0,0,43.047860799999995,48505.0,-83.68974659999999,0.099,4767,11,18.0
22500,0,1947,0.0,0,100.0,0,41.28297379999999,48503.0,-84.3272291,0.152,180083,1,9.0
47364,0,1986,0.0,47000,100.0,0,42.997939,48507.0,-83.66826999999999,0.368,32445,1,4.0
880,0,1926,0.0,8800,100.0,0,43.060691999999996,48505.0,-83.715163,0.092,16728,0,1.0
0,0,0,0.0,0,0.0,0,43.004046,48503.0,-83.666718,0.0,0,1,1.0
22551,0,1964,0.0,28900,100.0,0,42.983632799999995,48507.0,-83.70737840000001,0.231,28718,1,2.0
3843,0,1956,0.0,15600,100.0,0,43.0521559,48504.0,-83.727305,0.25,60799,1,0.0
82125,0,0,0.0,0,0.0,0,42.987387899999995,48507.0,-83.7039994,6.14,0,1,134.0
875,0,1923,0.0,0,100.0,0,43.005922,48503.0,-83.669714,0.08,29675,11,1.0
59057,0,1918,0.0,63400,100.0,0,36.2793,48503.0,-76.2061,0.474,64875,1,7.0
36189,0,1952,0.0,49900,100.0,0,42.996553000000006,48503.0,-83.72273100000001,0.428,30787,1,0.0
13500,0,1955,0.0,17600,100.0,0,43.005946,48503.0,-83.640826,0.138,21673,1,3.0
17877,0,1939,0.0,17900,100.0,0,34.127414200000004,48503.0,-117.98823590000002,0.115,91062,0,12.0
787,0,1944,0.0,0,100.0,0,43.031565,48504.0,-83.725747,0.126,82140,0,19.0
398,0,0,0.0,3600,100.0,0,43.030602200000004,48505.0,-76.003507,0.091,20482,0,2.0
2664,0,1952,0.0,0,100.0,0,42.994658,48507.0,-83.655389,0.125,17868,1,1.0
1002,1,1970,0.0,4200,100.0,0,43.069047999999995,48505.0,-83.687185,0.2,28928,1,17.0
2025,0,2004,0.0,9600,100.0,0,43.031445,48506.0,-83.639393,0.10300000000000001,70751,0,2.0
420,0,1914,0.0,3800,100.0,0,41.293502600000004,48506.0,-75.8665983,0.10099999999999999,7881,11,106.0
1478,0,1929,0.0,0,100.0,0,43.034259999999996,48504.0,-83.72801,0.11900000000000001,106249,0,40.0
15356,0,1955,0.0,15700,100.0,0,43.007318,48503.0,-83.645032,0.18100000000000002,16142,1,0.0
